code	lc	product_name_bg	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_et	product_name_fr	product_name_hr	product_name_hu	product_name_it	product_name_lt	product_name_lv	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sk	product_name_sl	product_name_sr	generic_name_bg	generic_name_cs	generic_name_de	generic_name_en	generic_name_es	generic_name_et	generic_name_fr	generic_name_hu	generic_name_it	generic_name_lt	generic_name_lv	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_sk	generic_name_sl	generic_name_sr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_bg	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_et	ingredients_text_fi	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_it	ingredients_text_lt	ingredients_text_lv	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_ru	ingredients_text_sk	ingredients_text_sl	ingredients_text_sr	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0070221003357	en				Milk chocolate with whole hazelnuts																																							Milka	milka						United States	en:united-states			0																																								100g	100g					556.88622754491	kcal			35.928143712575	g			14.97005988024	g			48.502994011976	g			0	g			3.5928143712575	g			7.7844311377246	g			0.74850299401198	g			0.299401197604792	g					556.88622754491	kcal																																															unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
7622210956163	en	Milka tablette			Milka oreo brownie																															"Ciocolată cu lapte alpin umplută (40%) cremă cu cacao și bucățele de biscuiți cu cacao (12%)."				100 g		Plastic	en:plastic	Oreo,Milka	oreo,milka		"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Filled chocolates, Filled milk chocolates, sl:čokolada"	"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates,sl:čokolada"			Saudi Arabia	en:saudi-arabia			0																													"zahăr, grăsime de paimier, zer praf (din lapte), unt de cacao, cacao cu conținut redus de grăsime (8,5%), făină de grâu, lapte praf degresat, masă de cacao, grăsime din lapte, emulsifiant (lecitine din soia), sirop de glucoză-fructoză, amidon din grâu, pastă de alune de pădure, agenti de afanare (carbonati de potasiu, carbonați de amoniu, carbonati de sodiu), sare, arome. Poate conține alte fructe cu coajă lemnoasă."										null	100g	100g	2302	kJ			552	kcal			35	g			20	g			51	g			44	g			4.4	g			6.7	g			0.48	g			0.192	g					2302	kJ																													en:plastic															en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	23	d	23		31079	-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts
7622201446390	de			milka																																				90 g				Milka	milka		"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates			Deutschland	en:germany			0																																								100g	100g					568	kcal			37	g			19	g			52	g			18	g							6.3	g			0.4	g			0.16	g					568	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	21	unknown		1		-5	-15	1	0								App - yuka, Apps
7622201804787	de			Apple Crumble				Milka Notre Pièce Enfance Edition Limitée																																90g	15g			Milka,Mondelez Deutschland GmbH	milka,mondelez-deutschland-gmbh		"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Süßwaren, Schokoladen, Milchschokoladen"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolates,en:milk-chocolates			Frankreich, Deutschland	en:france,en:germany			0															Zucker, Kakaobutter, Magermilchpulver, Kakaomasse, Süssmolkenpulver (aus Milch), Butterreinfett, Weizenmehl, Glukosesirup, Palmöl, Apfelmarkkonzentrat (0,9%), gesalzene Butter (Butter, Speisesalz), Emulgator (Sojalecithine), Feuchthaltemittel (Glycerin), Haselnussmasse, Weizenhalmfaser, Mandeln 0,2%, Invertzuckersirup, gesüsste Kondensmagermilch, Gewürze (Zimt, Gewürznelken, Ingwer), Speisesalz, Geliermittel (Pektine), Backtriebmittel (Natriumcarbonate), Aromen, Molkenerzeugnis (aus Milch), Antioxidationsmittel (E300), Säureregulator (E330).																				Gluten, Milch, Schalenfrüchte, Soja	en:gluten,en:milk,en:nuts,en:soybeans				100g	100g	2171	kJ			519	kcal			28	g			16	g			61	g			58	g			2.1	g			5.6	g			0.35	g			0.14	g					2171	kJ																									30	g																		en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	e	8	1	31004	-5	-15	1	0	-10							App - yuka, Apps, App - Open Food Facts, App - Speisekammer
7622201805111	fr							Chocolat pomme																																				Milka	milka		Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates			France	en:france			0																				"Sucre, beurre de cacao, lait écrémé en poudre, pâte de cacao, lactosérum en poudre (de lait), beurre concentré, farine de blé, sirop de glucose, huile de palme, purée de pommes concentrée 0,9%, beurre sale (beurre, sel), émulsifiant (lécithines de soja), humectant (glycérol), pâte de noisette, fibres de blé, amandes 0,2%, sirop de sucre inverti, lait écrémé concentré sucré, épices (cannelle 0,03 %, clous de girofle, gingembre), sel, gélifiant (pectine), poudre à lever (carbonates de sodium), arômes, perméat de lactosérum (de lait), antioxydant (E300), correcteur d'acidité (E330). Cacao: 30 % minimum dans le chocolat au lait du pays alpin."															"Gluten, Lait, Fruits à coque, Soja"	en:gluten,en:milk,en:nuts,en:soybeans				100g	100g					519	kcal			28	g			16	g			61	g			58	g			21	g			5.6	g			0.35	g			0.14	g					519	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	22	e	8	1	31004	-5	-15	1	0	-10							App - yuka, Apps, App - Open Food Facts
7622300108137	en							Milkinis									Milkinis																											Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Cereal bars, Bars covered with chocolate, Chocolate cereal bars, Chocolate confectionery with dairy filling	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:bars-covered-with-chocolate,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling			France, Spain	en:france,en:spain			0																"chocolate con leche de les alpes con relleno (50%) cremoso lácteo, ingredients: azúcar, palm fat, suero de ledche en polvo, leche desnatada en polvo, cacao mantle, cocoa paste, leche fat, emuigente (lecithin de soja, lecithin de gyrasol), aromas, avellanas moldas, 7% leche desnatada en polvo en el relleno aremoso lácteo, puede contener otros frutos de cáscara y trigo,   o alpesi tejcsokoládé tejes krémmel töltve (50%), összetevők: cukor, pálmaolaj, tejsavópor, sovány tejpor, kakaóvaj, kakaómassza, tejzsír, emulseálószerek (szójalecitin, napraforg ó lecithin), aromák, mogyorómassza, a tejes krém 7% sovány tejport tartalmaz, tartallamhat egyéb dióféléket és búzát, o chocolate with alpine milk filled with cream (50%) milk, ingredients: sugar, vegetable palm oil, whey powder (from milk), skimmed milk powder,   cocoa butter, cocoa mass, milk fat, emulsifiers (soy lecithin, sunflower lecithin), cl flavors, hazelnut paste, milk cream contains 7% skimmed milk powder, can fib pro contains similar varieties of nuts and wheat, mondelez españa commercial, s,l, c/eucalypto, 25 28016 madrid, españa, www,mondezinternational,es sal/ mondelēz, forgalmazza: mondelez hungária kft,, 1117 budapest, * inges * reference *consum neumann jános u,   1/e iv, emelet fogyasztói szolgálat: 06 80 200 500 dijmensen hivható,, www,milka,hu mondelez romania s,a,, b-dul dimitrie pompeiu no, 5-7, sector 2, 020335 bucharest, romania, tel, 021 2330405 consumator@mdiz,com, www,milka ,en international 1 barrita 1 szelet 1 barar aqut itt nyilik/open alad e87,5 g®x 10,94 g) conservar en helyen tartan"													"Chocolate con leche de les Alpes con relleno (50%) cremoso lácteo, Ingredientes: Azúcar, grasa de palma, suero de ledche en polvo, leche desnatada en polvo, manteca de cacao, pasta de cacae, grasa de leche, emuigente (lecitina de soja, lecitina de girasol), aromas, avellanas molidas, 7% leche desnatada en polvo en el relleno aremoso lácteo, Puede contener otros frutos de cáscara y trigo, O Alpesi tejcsokoládé tejes krémmel töltve (50%), Összetevők: cukor, pálmaolaj, tejsavópor, sovány tejpor, kakaóvaj, kakaómassza, tejzsír, emulgeálószerek (szójalecitin, napraforgó lecitin), aromák, mogyorómassza, A tejes krém 7% sovány tejport tartalmaz, Tartalmazhat egyéb dióféléket és búzát, O Ciocolată cu lapte alpin umplută cu cremă (50%) de lapte, Ingrediente: zahăr, ulei vegetal de palmier, zer praf (din lapte), lapte praf degresat, unt de cacao, masă de cacao, grăsime din lapte, emulsifianți (lecitină din soia, lecitină din floarea soarelui), CL arome, pastă de alune de pădure, Crema de lapte conține 7% lapte praf degresat, Poate Fib Pro conține varietăți similare de nuci și grâu, Mondelez España Commercial, S,L, C/Eucalipto, 25 28016 Madrid, España, www,mondelezinternational,es Sal/ Mondelēz, Forgalmazza: Mondelez Hungária Kft,, 1117 Budapest, * Inges * Refere *Consum Neumann János u, 1/E IV, emelet Fogyasztói szolgálat: 06 80 200 500 Dijmentesen hivható,, www,milka,hu Mondelez Romania S,A,, B-dul Dimitrie Pompeiu nr, 5-7, sector 2, 020335 București, România, tel, 021 2330405 consumator@mdiz,com, www,milka,ro International 1 barrita 1 szelet 1 baton Abrir aqut Itt nyilik/Deschide aled e87,5 g®x 10,94 g) Conservar en helyen tartan"						Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				100g	100g					578	kcal			38	g			22	g			52	g			52	g							5.1	g			0.38	g			0.152	g					578	kcal																																												en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	28	d	24	1	31012	-5	-15	1	0	-10							App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood
7622210598691	ro					Pralinés strawberry créme											Pralinés strawberry créme																											Milka	milka		"Gustări, Gustări dulci, en:Cocoa and its products, en:Confectioneries, en:Chocolate candies, en:Bonbons"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons			Spania	en:spain			0																"sugar, palm oil, cocoa butter, skimmed milk powder, whey powder (from milk), cocoa mass, milk fat, strawberry powder (19%), emulsifiers (soy lecithins, e476), hazelnut paste, flavors, acidifying (e330), 60 5oh6ohh ot mieyeh поколад с алпийско мляко и ягодов пълнеж (37%), б aro hставки: захар, палмов0 масло, какаово масло, какаово масло,"													"Zahar, ulei de palmier, unt de cacao, lapte praf degresat, zer praf (din lapte), masă de cacao, grăsime din lapte, pudră de căpşune (19%), emulsifianți (lecitine din soia, E476), pastă de alune de pădure, arome, acidifiant (E330), 60 5OH6OHH OT MIEYEH поколад с алпийско мляко и ягодов пълнеж (37%), б aro hставки: захар, палмов0 масло, какаово масло,"						Lapte	en:milk				100g	100g					569	kcal			37	g			21	g			52	g			51	g							6.0999999046326	g			0.37000000476837	g			0.148000001907348	g					569	kcal																																												en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	28	unknown		1		-5	-15	1	0	-10							App - yuka, Apps, App - InFood
0070221003319	en				Haselnuss																																			100g	42g			Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates			United States	en:united-states			0																SUGAR, COCOA BUTTER, SKIM MILK, CHOCOLATE, HAZELNUTS (FILBERTS), WHEY, MILKFAT, HAZELNUT PASTE, SOY LECITHIN, ARTIFICIAL FLAVOR.																			Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Milk, Soybeans, HAZELNUT (FILBERT)	en:milk,en:soybeans,en:hazelnut-filbert		100g	100g					547.61904761905	kcal			33.333333333333	g			16.666666666667	g			57.142857142857	g			52.380952380952	g			2.3809523809524	g			7.1428571428571	g			0.38690476190475	g			0.1547619047619	g					547.61904761905	kcal									5	mg																																		en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	e	18	1	31004	-5	-15	1	0								App - yuka, Apps
7622210584311	en			Schoko Hase Daim	Lapin Milka au daim			Milka																																45g				Mondelez, Milka	mondelez,milka		Snacks, Sweet snacks, Cocoa and its products, Festive foods, Chocolates, Chocolate molds, Easter food, Chocolate rabbits	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:festive-foods,en:chocolates,en:chocolate-molds,en:easter-food,en:chocolate-rabbits	Green Dot	en:green-dot	France, Germany	en:france,en:germany			0															"mondelez deiischland gmbh, d-28078 breen omondelez österreich gmb honbruwer straße 297-307, a-1120wie deoraucherservice: 0080083 00 006 qondelez pance sas, bp 100, 921/6 clamalced ave consimmateurs n° crystal 9,69,39 79 appel non surtax www,milka,com apenmih schokolade mit mandelka amellstückcher (5%), uta erduter magermi dipulver, kakaomase, süßmolkeppulver (aus and palmol, emulgaroren sojaleathine e476), aromen, haselnusma 02) gezuckerte kondensmagermi,ch, speisesalz, molkenerzeugnsa 2030% mindestens in der alpenmilch schokolade, karin welzen enthal n und vor warm schútzen,"	"mondelez deiischland gmbh, d-28078 breen omondelez austria gmb honbruwer straße 297-307, a-1120wie deoraucherservice: 0080083 00 006 qondelez pance sas, bp 100, 921/6 clamalced ave consimmateurs n° crystal 9,69,39 79 appel non surtax www,milka,com apenmih chocolate with mandelka amellstückcher (5%), uta erduter magermi dipulver, kakaomase, süßmolkeppulver (and palmol, emulgaroren sojaleathine e476), flavourings, haselnusma 02) sweetened kondensmagermi,ch, salt, molkenerzeugnsa 2030% minimum in the alpine milk chocolate, karin velzen, contained n and hot schútzen, best before, siena soil aau milk dupays alpina vecmorceaux of caramel crunch(s%), ingele speech, cocoa,laitecreme powder, paste of cocoa, whey paudre ea te, palm oil, éemulsifants (lecithin from soy, e476), aro almonds (0,296), skim milk concentrate, sugar, salt, permeate lace 30hmininaum in the milk chocolate of the alpine country , can con apr heat and delhumidité, consume of preference depese naarvertangaben/information nutritionnelle (100g 90fetteres fat 30g of e fensarend0nt fatty acids saturated 9 squares cludides 59 g of sugar/ of which sucres9 utie flores alimentaires 1,7 g, eiwel/protein 5,80 coco emballage aluminium en 4ife arecycler"				"Mondelez Deiischland GmbH, D-28078 Breen OMondelez Österreich Gmb honbruwer Straße 297-307, A-1120Wie Deoraucherservice: 0080083 00 006 Qondelez Pance SAS, BP 100, 921/6 ClamalCed Ave consimmateurs N° Cristal 9,69,39 79 Appel non surtax www,milka,com Apenmih Schokolade mit Mandelka amellstückcher (5%), uta erduter Magermi dipulver, Kakaomase, Süßmolkeppulver (aus et Palmol, Emulgaroren Sojaleathine E476), Aromen, Haselnusma 02) gezuckerte Kondensmagermi,ch, Speisesalz, Molkenerzeugnsa 2030% mindestens in der Alpenmilch Schokolade, Karin Welzen enthal n und vor Warme schútzen, Mindestens haltbar bis, siene Boden aau lait dupays alpina vecmorceaux de caramel croquant(S%), Ingele rede cacao,laitecreme en poudre, pate de cacao, lactosérum en paudre ea te, huile de palme, éemulsifants (lécithines de soja, E476), aro amandes (0,296), lait écremé concentre sucre, sel, perméat de lace 30hmininaum dans le chocolat au lait du pays Alpin, Peut con apr de la chaleur et delhumidité,"															Milk	en:milk				100g	100g					530	kcal			30	g			17	g			59	g			58	g							5.8	g			0.32	g			0.128	g					530	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	27	unknown		1		-5	-15	1	0	-10							App - yuka, Apps, App - InFood, App - Speisekammer
34462805	en				cadbury real dark chocolate chips																																							Milka, Cadbury	milka,cadbury						Australia	en:australia			0																sugar cocoa mass cocoa butter, emulsifier (soy lecithin 476), milk solids dark chocolate contains cocoa solids																			Soybeans	en:soybeans				100g	100g																																																																																										4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0								App - InFood, Apps
7622201024277	es					Chocolate con leche		Chocolate con leche																		Chocolate con leche de los Alpes														150 g	25g	Plástico, en:pp-polypropylene, Green dot	en:plastic,en:pp-polypropylene,es:green-dot	Milka	milka		Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates con leche	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Cocoa Life, Punto Verde	en:cocoa-life,en:green-dot	Francia, España	en:france,en:spain	Mercadona	mercadona	0																sugar, cocoa butter, skimmed milk powder, cocoa paste, whey powder, milk fat, emulsifier (soy lecithin), ground hazelnuts, flavouring,	Azúcar, manteca de cacao, _leche_ desnatada en polvo, pasta de cacao, suero de _leche_ en polvo, grasa de _leche_, emulgente (lecitina de _soja_), _avellanas_ molidas, aroma,																		Leche, Frutos de cáscara, Soja	en:milk,en:nuts,en:soybeans	Gluten, Frutos de cáscara	en:gluten,en:nuts		100g	100g	2213	kJ			530	kcal			29	g			18	g			59	g			58	g			1.8	g			6.3	g			0.37	g			0.148	g					2213	kJ																									30	g			en:pp-5-polypropylene															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	d	25		31004	-5	-8	0	0								App - yuka, Apps, app-elcoco, App - InFood
7622210678171	es					Mmmax Cheesecake																																		300	33,3g	Plástico	en:plastic	Milka	milka		Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates con leche, Chocolate relleno, en:Filled milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates			España	en:spain			0																	Azúcar, grasa de palma, harina de trigo, suero de leche en polvo, manteca de cacao, leche desnatada en polvo, jarabe de glucosa, pasta de cacao, grasa de leche anhidra, puré de fresa (1,5%), queso en polvo (1%), humectante (glicerol), emulgente (lecitinas de soja), zumo de limón concentrado, yogur pasteurizado después de la fermentación en polvo, pasta de avellana, zumo concentrado de grosella negra, aromas, sal, gasificantes (carbonato ácido de sodio, carbonato ácido de amonio). Puede contener otros frutos de cáscara y huevo.																		Gluten, Soja	en:gluten,en:soybeans	Huevos, Frutos de cáscara	en:eggs,en:nuts		100g	100g	2205	kJ			528	kcal			29	g			17	g			59	g			49	g			1.1	g			5.4	g			0.49	g			0.196	g					2205	kJ																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	27	e	8	1	31079	-5	-15	1	0	-10							App - elcoco, Apps, App - yuka, App - El CoCo, App - Open Food Facts
1117469676338	en				Milk chocolate with caramel and peanuts																																				34.5g			Milka	milka						United States	en:united-states			0																																								100g	100g					546	kcal			33	g			16	g			51	g			47	g			2.3	g			9.1	g													546	kcal																																															unknown			unknown		1		-5	-15	1	0								
7622210988669	de			Milka Alpenmilch Weihnachtsmann																				Alpenmilch Schokolade																50 g		Metall, Wiederverwertbare Metalle, Aluminium	en:metal,en:recyclable-metals,en:aluminium	Milka	milka		"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Süßwaren, en:Festive foods, Weihnachtliches Essen und Getränke, Schokoladen, Weihnachtssüßigkeiten"	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:festive-foods,en:christmas-foods-and-drinks,en:chocolates,en:christmas-sweets			Frankreich, Deutschland	en:france,en:germany			0															"Zucker, Kakaobutter, _Magermilchpulver_, Kakaomasse, Süßmolkenpulver (aus _Milch_), _Butterreinfett_, Emulgator (_Sojalecithin_), _Haselnüsse_, Aroma"	sugar, cocoa butter, skimmed milk powder, cocoa mass, sweet whey powder (from milk), butterfat, emulsifier ( soy lecithin ), hazelnuts, flavouring																			Milch, Schalenfrüchte, Soja	en:milk,en:nuts,en:soybeans	Gluten, Schalenfrüchte	en:gluten,en:nuts		100g	100g	2213	kJ							29	g			18	g			59	g			58	g			1.8	g			6.3	g			0.37	g			0.148	g					2213	kJ																									30	g			en:aluminium															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	unknown				-5	-3	0	0								App - yuka, Apps, App - InFood
7622201433185	fr							Milka tendre noir																																85g				Milka	milka		Snacks, Snacks sucrés, Cacao et dérivés, Chocolats	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates			France	en:france			0																				"Sucre, pâte de cacao, lait écrémé en poudre (10%), beurre de cacao, amandes (9%), beurre concentré (5%), émulsifiant (lécithines de soja), arôme naturel de vanille. Cacao: 46% minimum dans le chocolat noir. Peut contenir autres fruits à coque."															"Lait, Fruits à coque, Soja"	en:milk,en:nuts,en:soybeans	"Fruits à coque"	en:nuts		100g	100g					544	kcal			34	g			18	g			47	g			45	g			5.8	g			8.5	g			0.1	g			0.04	g					544	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	20	unknown		1		-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
7622201424848	fr							Milka cookies																																				Milka	milka		Snacks, Snacks sucrés, Cacao et dérivés, Biscuits et gâteaux, Biscuits, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:biscuits-and-cakes,en:biscuits,en:chocolates,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates			Belgique	en:belgium			0																				"Sucre, graisse de palme, beurre de cacao, lait écrémé en poudre, lactosérum en poudre (de lait), pâte de cacao, farine de blé, beurre concentré, émulsifiant (lécithines de soja), pâte de noisettes, poudres à lever (E503, E500, E341), dextrose, sirop de glucose-fructose, sel, arômes. Peut contenir autres fruits à coque. 7 % lait écrémé en poudre dans le fourrage crème confiseur au lait."						Suiker, palmvet, cacaoboter, magere melkpoeder, weipoeder (van melk), cacaomassa, tarwebloem, melkvet, emulgator (sojalecithinen), hazelnootpasta, rijsmiddelen (E503, E500, E341), dextrose, glucose-fructosestroop, zout, aroma's. Kan andere noten bevatten. 7 % magere melkpoeder in de melkcrèmevulling.									Gluten, Lait, Soja	en:gluten,en:milk,en:soybeans	"Fruits à coque"	en:nuts		100g	100g					560	kcal			35	g			20	g			55	g			51	g			1.4	g			5.2	g			0.33	g			0.132	g					560	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	e	8	1	31079	-5	-15	1	0	-10							App - yuka, Apps
7622210287823	es					Milka Cioccolato Tuc Crackers Tavoletta GR 35																																		35g				Milka	milka		Botanas, Snacks dulces, Cacao y sus productos, Chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates			Francia, España	en:france,en:spain			0																																								100g	100g					525	kcal			28	g			16.5	g			59.5	g			50	g			1.8999999761581	g			6.3000001907349	g			0.8	g			0.32	g					525	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	28	unknown		1		-5	-15	1	0								App - elcoco, App - yuka, Apps, App - El CoCo
7622210710406	sr																				Milka waves with caramel crispearls																		"Mlečna čokolada sa alpskim mlekom"	81 g	20.25 g	en:Plastic	en:plastic	Milka	milka		en:Snacks, en:Sweet snacks, en:Cocoa and its products, en:Confectioneries, en:Bars, en:Chocolate candies, en:Bars covered with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate			"Србија"	en:serbia			0							Hungary	hungary																									"šećer, kakao-maslac, obrano _mleko_ u prahu, surutka u prahu (iz _mleka_), kakao-masa, _mlečna_ mast, punomasno _mleko_ u prahu, _pšenično_ brašno, karamel u prahu (0.9%) [kondezovano _mleko_, šećer, glukozni sirup, so, regulator kiselosti (E500ii)], emulgator (_sojin_ lecitin), sladno _pšenično_ brašno, so, _ovseno_ brašno od celog zrna, sredstvo za dizanje testa (E500ii), glukozni sirup, _pšenični_ skrob, sredstvo za glaziranje (E414), modifikovani skrob, kokosovo ulje, pasta _lešnika_."		"Pšenica, Mleko, Soja, Lešnika, Mleka, Mlečna, Ovseno"	"en:gluten,en:milk,en:soybeans,sr:lešnika,sr:mleka,sr:mlečna,sr:ovseno"				100g	100g	2226	kJ			532	kcal			29	g			18	g			61	g			59	g			1	g			5.4	g			0.5	g			0.2	g					2226	kJ																									30	g			en:plastic															en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	27	unknown				-5	-10	1	0								App - yuka, Apps
